TaxonomyID,TaxonomyName,TaxonomyRank,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
712886,alpha proteobacterium oral taxon F61,species,1,0,1,0,1,0,1,0
70411,Frateuria,genus,1,0,1,0,1,0,1,0
39,Cystobacteraceae,family,16,0,16,0,16,0,16,0
1162705,environmental samples,no rank,5,0,5,0,5,0,5,0
497911,Paracraurococcus sp. 1N-11,species,2,0,2,0,2,0,2,0
933,Thiomicrospira,genus,1,0,1,0,1,0,1,0
1115496,Lyngbya sp. Ind66,species,2,0,2,0,2,0,2,0
693023,Roseomonas pecuniae,species,33,0,33,0,33,0,33,0
466084,Limibacter armeniacum,species,1,0,1,0,1,0,1,0
211919,environmental samples,no rank,2,0,2,0,2,0,2,0
293335,uncultured Oceanospirillales bacterium,species,3,0,3,0,3,0,3,0
673954,Arsenicicoccus piscis,species,1,0,1,0,1,0,1,0
1211051,Flavobacterium sp. C0203,species,2,0,2,0,2,0,2,0
94695,Methanosarcinales,order,2,0,2,0,2,0,2,0
414999,Opitutae,class,10,3,10,3,10,3,10,3
211457,uncultured Bosea sp.,species,2,0,2,0,2,0,2,0
153810,uncultured Acidithiobacillus sp.,species,1,0,1,0,1,0,1,0
127087,uncultured bacterium RSb12,species,1,0,1,0,1,0,1,0
266662,Halomonas sp. NT N60,species,2,0,2,0,2,0,2,0
203490,Fusobacteriia,class,103,42,103,42,103,42,103,42
375,Bradyrhizobium japonicum,species,1,0,1,0,1,0,1,0
330,Pseudomonas pseudoalcaligenes,species,10,0,10,0,10,0,10,0
2222,Methanosaeta,genus,2,0,2,0,2,0,2,0
712539,Selenomonas sp. oral taxon 479,species,1,0,1,0,1,0,1,0
189774,unclassified Chloroflexi (miscellaneous),no rank,4,0,4,0,4,0,4,0
885291,Pseudomonas sp. CB47(2010),species,1,0,1,0,1,0,1,0
47714,Lactobacillus paracasei subsp. paracasei,subspecies,4,1,4,1,4,1,4,1
65843,environmental samples,no rank,35,0,35,0,35,0,35,0
1536,Clostridium limosum,species,2,0,2,0,2,0,2,0
403940,Brevibacterium sp. SK35,species,7,0,7,0,7,0,7,0
135024,environmental samples,no rank,33,0,33,0,33,0,33,0
189777,Thermomicrobiaceae,family,56,3,56,3,56,3,56,3
1142327,Gluconobacter sp. AaM65b,species,1,0,1,0,1,0,1,0
321639,uncultured Francisella sp.,species,4,0,4,0,4,0,4,0
184914,Corallococcus coralloides,species,1,0,1,0,1,0,1,0
135640,environmental samples,no rank,3,0,3,0,3,0,3,0
1095607,Pseudomonas sp. DCB7,species,2,0,2,0,2,0,2,0
226,Alteromonas,genus,3,0,3,0,3,0,3,0
627090,Oscillatoriales cyanobacterium JSC-1,species,1,0,1,0,1,0,1,0
97816,environmental samples,no rank,18,8,18,8,18,8,18,8
35753,Dactylosporangium,genus,1,0,1,0,1,0,1,0
155910,environmental samples,no rank,1,0,1,0,1,0,1,0
334362,marine firmicute HTB113,species,1,0,1,0,1,0,1,0
293331,uncultured Legionellaceae bacterium,species,1,0,1,0,1,0,1,0
54298,Chroococcidiopsis,genus,38,0,38,0,38,0,38,0
1647,Erysipelothrix,genus,4,0,4,0,4,0,4,0
86661,Bacillus cereus group,species group,15,0,15,0,15,0,15,0
296836,uncultured Bordetella sp.,species,2,0,2,0,2,0,2,0
1302,Streptococcus gordonii,species,1,1,1,1,1,1,1,1
496885,uncultured Sporacetigenium sp.,species,1,0,1,0,1,0,1,0
170969,uncultured Nitrospirae bacterium,species,7,0,7,0,7,0,7,0
234,Brucella,genus,2,0,2,0,2,0,2,0
77118,environmental samples,no rank,14,0,14,0,14,0,14,0
1176245,Jeotgalicoccus sp. NEAU-ST10-45,species,3,0,3,0,3,0,3,0
286134,uncultured Shigella sp.,species,2,0,2,0,2,0,2,0
1123,Chlorogloeopsis,genus,1,0,1,0,1,0,1,0
1165560,Desulfosporosinus sp. enrichment culture clone L2,species,1,0,1,0,1,0,1,0
467731,uncultured Aerococcaceae bacterium,species,4,0,4,0,4,0,4,0
145360,Sanguibacteraceae,family,3,0,3,0,3,0,3,0
417999,uncultured Polyangiaceae bacterium,species,3,0,3,0,3,0,3,0
475937,Rhodopseudomonas boonkerdii,species,1,0,1,0,1,0,1,0
126522,uncultured gamma proteobacterium n10r,species,1,0,1,0,1,0,1,0
648565,Pseudomonas sp. kumar,species,1,0,1,0,1,0,1,0
928605,Pseudomonas sp. C-S-PDA3,species,1,0,1,0,1,0,1,0
200448,uncultured Sarcina sp.,species,356,0,356,0,356,0,356,0
530615,Pseudomonas sp. M1-6,species,1,0,1,0,1,0,1,0
374162,Nostoc carneum,species,1,0,1,0,1,0,1,0
1297,Deinococcus-Thermus,phylum,229,181,229,181,229,181,229,181
637921,Rhizobium sp. SPC RN2,species,1,0,1,0,1,0,1,0
135614,Xanthomonadales,order,87,1,87,1,87,1,87,1
34102,Sphaerotilus,genus,28,0,28,0,28,0,28,0
234429,bacterium Ellin6106,species,11,0,11,0,11,0,11,0
227863,uncultured Thermococcales archaeon,species,2,0,2,0,2,0,2,0
461365,Pseudomonas sp. F2.1,species,1,0,1,0,1,0,1,0
712368,Leptotrichia sp. oral taxon 498,species,4,4,4,4,4,4,4,4
640312,Pseudomonas sp. ZZ-10,species,4,0,4,0,4,0,4,0
680418,Microbacterium sp. J54CD,species,1,0,1,0,1,0,1,0
1178422,Caulobacteraceae bacterium BF-GEL-BP8,species,1,0,1,0,1,0,1,0
54393,unclassified Moraxellaceae,no rank,21,0,21,0,21,0,21,0
237779,uncultured Haemophilus sp.,species,11,0,11,0,11,0,11,0
981606,environmental samples,no rank,1,0,1,0,1,0,1,0
1190343,Aurantimonas sp. S2H24,species,21,0,21,0,21,0,21,0
412053,environmental samples,no rank,3,0,3,0,3,0,3,0
75924,environmental samples,no rank,4,0,4,0,4,0,4,0
1084622,Nitrosomonadaceae bacterium enrichment culture clone b185,species,2,0,2,0,2,0,2,0
395523,uncultured Caulobacterales bacterium,species,13,0,13,0,13,0,13,0
331628,environmental samples,no rank,2,0,2,0,2,0,2,0
211965,environmental samples,no rank,10,0,10,0,10,0,10,0
92934,Phormidium animale,species,1,0,1,0,1,0,1,0
978047,Capnocytophaga sp. 65,species,2,0,2,0,2,0,2,0
412056,uncultured Verrucomicrobiae bacterium,species,4,0,4,0,4,0,4,0
56192,Photobacterium iliopiscarium,species,1,0,1,0,1,0,1,0
1081025,Roseomonas sp. 5N26,species,3,0,3,0,3,0,3,0
652103,Rhodopseudomonas palustris DX-1,no rank,1,0,1,0,1,0,1,0
649775,Synergistia,class,1,0,1,0,1,0,1,0
883080,Afipia felis ATCC 53690,no rank,0,1,0,1,0,1,0,1
194845,environmental samples,no rank,2,0,2,0,2,0,2,0
255526,Halothiobacillaceae,family,2,0,2,0,2,0,2,0
684871,Anabaena sp. LCRNK41,species,1,0,1,0,1,0,1,0
57732,Enterococcus asini,species,2,0,2,0,2,0,2,0
90141,unclassified Rhizobiaceae,no rank,3,0,3,0,3,0,3,0
111016,unclassified Staphylococcaceae,no rank,85,0,85,0,85,0,85,0
200630,unclassified Peptostreptococcaceae,no rank,1,0,1,0,1,0,1,0
928591,Pseudomonas sp. C-J-PDA3,species,2,0,2,0,2,0,2,0
712244,Corynebacterium sp. oral taxon A22,species,2,0,2,0,2,0,2,0
1219611,Gardnerella sp. S3PF20,species,1,0,1,0,1,0,1,0
452620,Pseudomonas sp. BAM591,species,1,0,1,0,1,0,1,0
1050777,Pseudomonas sp. Os51,species,1,0,1,0,1,0,1,0
186329,Acholeplasmatales,order,10,0,10,0,10,0,10,0
384604,filamentous thermophilic cyanobacterium tBTRCCn 102,species,1,0,1,0,1,0,1,0
391,Rhizobium sp.,species,2,0,2,0,2,0,2,0
1236,Gammaproteobacteria,class,3532,143,3532,143,3532,143,3532,143
483623,gamma proteobacterium DG1600,species,2,0,2,0,2,0,2,0
374516,Rhizobiales bacterium CL-DNM10,species,10,0,10,0,10,0,10,0
1253,Pediococcus,genus,20,1,20,1,20,1,20,1
742031,Salinisphaeraceae,family,7,0,7,0,7,0,7,0
1659,Actinomyces israelii,species,0,1,0,1,0,1,0,1
588,Providencia stuartii,species,1,0,1,0,1,0,1,0
84992,Acidimicrobidae,subclass,14,0,14,0,14,0,14,0
550,Enterobacter cloacae,species,5,0,5,0,5,0,5,0
505727,Anabaena constricta,species,1,0,1,0,1,0,1,0
214325,Lactobacillus sakei subsp. carnosus,subspecies,1,0,1,0,1,0,1,0
1136007,Kytococcus sp. SDT3S17,species,2,0,2,0,2,0,2,0
231454,Dyella,genus,3,0,3,0,3,0,3,0
114558,environmental samples,no rank,2,0,2,0,2,0,2,0
370622,Aureimonas altamirensis,species,9,0,9,0,9,0,9,0
207599,Solirubrobacter,genus,16,0,16,0,16,0,16,0
2040,Aeromicrobium,genus,6,0,6,0,6,0,6,0
1224,Proteobacteria,phylum,7738,3007,7738,3007,7738,3007,7738,3007
310606,uncultured Roseomonas sp.,species,89,0,89,0,89,0,89,0
95916,environmental samples,no rank,1,0,1,0,1,0,1,0
44259,Filifactor,genus,1,0,1,0,1,0,1,0
213121,Desulfobulbaceae,family,14,0,14,0,14,0,14,0
1206646,Friedmanniella sp. I10A-01568,species,2,0,2,0,2,0,2,0
1142353,Pseudomonas sp. AaM64a,species,1,0,1,0,1,0,1,0
318120,environmental samples,no rank,1,0,1,0,1,0,1,0
443156,Phycicoccus dokdonensis,species,1,0,1,0,1,0,1,0
483,Neisseria cinerea,species,1,0,1,0,1,0,1,0
362969,Bacillus sp. BWDY-12,species,1,0,1,0,1,0,1,0
305920,Cardiobacterium sp. cp07.20,species,1,0,1,0,1,0,1,0
836,Porphyromonas,genus,11,3,11,3,11,3,11,3
712682,Streptococcus sp. oral taxon E98,species,2,0,2,0,2,0,2,0
1188743,Rhodopseudomonas sp. JA753,species,16,0,16,0,16,0,16,0
37637,Corynebacterium pseudodiphtheriticum,species,2,0,2,0,2,0,2,0
57701,unidentified eubacterium v6,species,1,0,1,0,1,0,1,0
335989,uncultured Thermovenabulum sp.,species,1,0,1,0,1,0,1,0
162491,Oerskovia,genus,5,3,5,3,5,3,5,3
68337,Deferribacteres,class,5,0,5,0,5,0,5,0
211441,uncultured Xanthomonadaceae bacterium,species,3,0,3,0,3,0,3,0
1029069,Pseudomonas sp. StFLB294,species,2,0,2,0,2,0,2,0
156405,uncultured Chlorobi bacterium,species,5,0,5,0,5,0,5,0
658093,Pseudomonas sp. SLI,species,1,0,1,0,1,0,1,0
390755,Coriobacteriaceae bacterium M3,species,1,0,1,0,1,0,1,0
147206,Collinsella stercoris,species,2,0,2,0,2,0,2,0
701208,Pseudomonas sp. Tn23,species,1,0,1,0,1,0,1,0
1118,Chroococcales,order,84,0,84,0,84,0,84,0
888844,Sorangiineae bacterium SBCm007,species,1,0,1,0,1,0,1,0
938291,Anaerococcus sp. 8405254,species,1,0,1,0,1,0,1,0
495,Neisseria elongata,species,1,0,1,0,1,0,1,0
399498,Devosia hwasunensis,species,1,0,1,0,1,0,1,0
255728,Sphaerobacterineae,suborder,22,1,22,1,22,1,22,1
29417,Mastigocladus,genus,1,0,1,0,1,0,1,0
85020,Dermabacteraceae,family,5,3,5,3,5,3,5,3
298,Pseudomonas marginalis,species,2,0,2,0,2,0,2,0
1122258,Nocardioides sp. PYM7-13a,species,1,0,1,0,1,0,1,0
1212440,Synechococcus sp. NR9(2012),species,5,0,5,0,5,0,5,0
563350,Pseudomonas sp. M549,species,1,0,1,0,1,0,1,0
338415,alpha proteobacterium CRIB-03,species,1,0,1,0,1,0,1,0
1151615,Chlorobi bacterium canine oral taxon 312,species,8,0,8,0,8,0,8,0
1151807,Brachybacterium sp. DoB74,species,1,0,1,0,1,0,1,0
172733,uncultured Clostridiales bacterium,species,26,2,26,2,26,2,26,2
48509,environmental samples,no rank,1,0,1,0,1,0,1,0
356644,Scytonema sp. CCG1,species,1,0,1,0,1,0,1,0
136845,Pseudomonas putida group,species group,64,0,64,0,64,0,64,0
200644,Flavobacteriales,order,92,56,92,56,92,56,92,56
180422,Pseudomonas sp. SCD-3a,species,1,0,1,0,1,0,1,0
71253,Arthrobacter rhombi,species,2,0,2,0,2,0,2,0
101,Flectobacillus,genus,4,0,4,0,4,0,4,0
1041837,Nostoc sp. C2.7SOIL,species,1,0,1,0,1,0,1,0
1203407,Oerskovia sp. YIM 100566,species,4,0,4,0,4,0,4,0
251695,Pseudomonas syringae group genomosp. 1,species subgroup,10,1,10,1,10,1,10,1
77022,Cylindrospermopsis raciborskii,species,1,0,1,0,1,0,1,0
713,Actinobacillus,genus,1,0,1,0,1,0,1,0
36809,Mycobacterium abscessus,species,6,0,6,0,6,0,6,0
58135,Desulfotomaculum kuznetsovii,species,2,0,2,0,2,0,2,0
75676,environmental samples,no rank,2,0,2,0,2,0,2,0
326294,uncultured Curvibacter sp.,species,1,0,1,0,1,0,1,0
229340,Pseudomonas sp. 3CBY,species,1,0,1,0,1,0,1,0
939880,Verrucomicrobia bacterium SCGC AAA007-L17,species,1,0,1,0,1,0,1,0
342658,Gracilibacter,genus,12,0,12,0,12,0,12,0
1027388,Chroococcidiopsis sp. SM04,species,9,0,9,0,9,0,9,0
119042,unclassified Rhizobiales,no rank,20,1,20,1,20,1,20,1
334852,Methylobacterium oryzae,species,2,0,2,0,2,0,2,0
622664,Ornithinibacter aureus,species,3,0,3,0,3,0,3,0
1055191,Bacillus sp. B-3(2011),species,2,0,2,0,2,0,2,0
1156392,Pseudokineococcus,genus,2,0,2,0,2,0,2,0
208050,unclassified Peptococcaceae,no rank,2,0,2,0,2,0,2,0
1049897,Microbacterium sp. CH26a,species,1,0,1,0,1,0,1,0
417295,unclassified Verrucomicrobia (miscellaneous),no rank,2,0,2,0,2,0,2,0
1148254,Methylobacterium sp. z92a,species,5,0,5,0,5,0,5,0
1133106,Plasticicumulans lactativorans,species,4,0,4,0,4,0,4,0
588466,Dietzia sp. S-JS-1,species,41,0,41,0,41,0,41,0
1198377,Oceanicola sp. UDC530,species,1,0,1,0,1,0,1,0
447531,Actinomyces sp. oral clone 3RH-11,species,3,0,3,0,3,0,3,0
990998,Vibrio ordalii ATCC 33509,no rank,1,0,1,0,1,0,1,0
72763,Tessaracoccus,genus,2,0,2,0,2,0,2,0
349273,uncultured Phenylobacterium sp.,species,9,0,9,0,9,0,9,0
503913,Candidatus Midichloria sp. D30,species,2,0,2,0,2,0,2,0
33001,Desulfurella,genus,1,0,1,0,1,0,1,0
176899,Microcoleus steenstrupii,species,1,0,1,0,1,0,1,0
32061,Chloroflexi,class,17,0,17,0,17,0,17,0
124798,Microbacterium phyllosphaerae,species,5,0,5,0,5,0,5,0
498751,uncultured Sphaerobacteraceae bacterium,species,3,0,3,0,3,0,3,0
127,Isosphaera,genus,4,0,4,0,4,0,4,0
72293,Helicobacteraceae,family,35,0,35,0,35,0,35,0
565224,environmental samples,no rank,1,0,1,0,1,0,1,0
1293497,Nitrospinae,phylum,1,0,1,0,1,0,1,0
316071,environmental samples,no rank,1,0,1,0,1,0,1,0
196,Campylobacter fetus,species,1,1,1,1,1,1,1,1
1206660,Nakamurella sp. I10A-02502,species,2,0,2,0,2,0,2,0
116245,Actinoplanes sp. IM-2947,species,1,0,1,0,1,0,1,0
1350,Enterococcus,genus,36,5,36,5,36,5,36,5
448349,Pseudomonas sp. Z79A,species,1,0,1,0,1,0,1,0
42255,Rubrobacter,genus,1,0,1,0,1,0,1,0
158749,uncultured Caulobacter sp.,species,16,1,16,1,16,1,16,1
431761,Pseudomonas sp. KFC-34,species,1,0,1,0,1,0,1,0
47670,Lautropia,genus,9,7,9,7,9,7,9,7
72274,Pseudomonadales,order,2257,71,2257,71,2257,71,2257,71
1213,Prochloraceae,family,1,0,1,0,1,0,1,0
86662,Bacillus weihenstephanensis,species,2,0,2,0,2,0,2,0
233795,uncultured Mesorhizobium sp.,species,3,0,3,0,3,0,3,0
75658,Campylobacter lanienae,species,1,0,1,0,1,0,1,0
179,Leptospirillum,genus,1,0,1,0,1,0,1,0
203682,Planctomycetes,phylum,217,90,217,90,217,90,217,90
1033733,Anaerococcus senegalensis JC48,no rank,2,0,2,0,2,0,2,0
904075,uncultured Phycisphaerales bacterium,species,1,0,1,0,1,0,1,0
119045,Methylobacteriaceae,family,397,134,397,134,397,134,397,134
204720,uncultured Beggiatoa sp.,species,1,0,1,0,1,0,1,0
157920,Cellulosimicrobium,genus,5,0,5,0,5,0,5,0
173479,Gemmatimonas,genus,3,0,3,0,3,0,3,0
213481,Bdellovibrionales,order,7,0,7,0,7,0,7,0
134549,Spartobacteria,class,1,0,1,0,1,0,1,0
37921,Arthrobacter agilis,species,5,0,5,0,5,0,5,0
755215,Pseudomonas sp. Z10(2010),species,1,0,1,0,1,0,1,0
189674,uncultured Facklamia sp.,species,1,2,1,2,1,2,1,2
498727,environmental samples,no rank,4,0,4,0,4,0,4,0
1038678,Pseudomonas sp. enrichment culture clone CH2_4_1,species,2,0,2,0,2,0,2,0
194843,uncultured Bacteroidales bacterium,species,3,0,3,0,3,0,3,0
65121,environmental samples,no rank,6,0,6,0,6,0,6,0
418004,environmental samples,no rank,2,0,2,0,2,0,2,0
85006,Micrococcineae,suborder,675,194,675,194,675,194,675,194
165433,uncultured Acinetobacter sp.,species,21,4,21,4,21,4,21,4
153152,uncultured Lactobacillus sp.,species,219,39,219,39,219,39,219,39
214033,uncultured Geobacteraceae bacterium,species,1,0,1,0,1,0,1,0
1301283,Oscillatoriophycideae,subclass,247,6,247,6,247,6,247,6
117743,Flavobacteriia,class,93,58,93,58,93,58,93,58
913829,gamma proteobacterium S-1(2010),species,4,0,4,0,4,0,4,0
310609,environmental samples,no rank,4,0,4,0,4,0,4,0
160674,Raoultella,genus,1,0,1,0,1,0,1,0
129707,environmental samples,no rank,223,13,223,13,223,13,223,13
293427,environmental samples,no rank,2,0,2,0,2,0,2,0
105426,unclassified Actinomycetales (miscellaneous),no rank,9,0,9,0,9,0,9,0
2047,Rothia dentocariosa,species,2,0,2,0,2,0,2,0
182689,environmental samples,no rank,3,0,3,0,3,0,3,0
188787,Deinococci,class,227,173,227,173,227,173,227,173
426737,uncultured Propionivibrio sp.,species,2,0,2,0,2,0,2,0
1111071,Rhodoferax antarcticus ANT.BR,no rank,1,0,1,0,1,0,1,0
1245,Leuconostoc mesenteroides,species,3,0,3,0,3,0,3,0
309512,Dinoroseobacter,genus,1,0,1,0,1,0,1,0
83549,Streptococcus sp. TW1,species,1,0,1,0,1,0,1,0
33811,unclassified Gammaproteobacteria (miscellaneous),no rank,28,1,28,1,28,1,28,1
444608,Curtobacterium ginsengisoli,species,1,0,1,0,1,0,1,0
331517,Oscillatoria salina,species,1,0,1,0,1,0,1,0
179108,environmental samples,no rank,1,0,1,0,1,0,1,0
303,Pseudomonas putida,species,49,0,49,0,49,0,49,0
521094,Lyngbya wollei str. Carmichael/Alabama,no rank,1,0,1,0,1,0,1,0
937766,Cellulosimicrobium sp. CH6,species,1,0,1,0,1,0,1,0
1172249,Bacillus sp. BVC25,species,1,0,1,0,1,0,1,0
75661,environmental samples,no rank,21,6,21,6,21,6,21,6
418001,uncultured Thermomonosporaceae bacterium,species,1,0,1,0,1,0,1,0
144193,Turicella,genus,4,2,4,2,4,2,4,2
200447,environmental samples,no rank,356,0,356,0,356,0,356,0
580372,Mariprofundaceae,family,1,0,1,0,1,0,1,0
349924,uncultured Actinomycetaceae bacterium,species,3,0,3,0,3,0,3,0
326293,environmental samples,no rank,1,0,1,0,1,0,1,0
28221,Deltaproteobacteria,class,308,11,308,11,308,11,308,11
541149,Actinomycetales bacterium CS05,species,1,0,1,0,1,0,1,0
363272,bacterium SOSP1-79,species,4,0,4,0,4,0,4,0
136843,Pseudomonas fluorescens group,species group,124,0,124,0,124,0,124,0
57499,Kytococcus,genus,2,0,2,0,2,0,2,0
196615,unclassified Actinobacteridae,no rank,1,0,1,0,1,0,1,0
626114,Chloroflexaceae bacterium enrichment culture clone ENRICH_SalF,species,5,0,5,0,5,0,5,0
77298,Pseudomonas jessenii,species,1,0,1,0,1,0,1,0
255204,Pseudoclavibacter,genus,3,1,3,1,3,1,3,1
179110,uncultured Planctomyces sp.,species,1,0,1,0,1,0,1,0
112452,unclassified Bacilli,no rank,1,0,1,0,1,0,1,0
86473,uncultured gamma proteobacterium,species,754,0,754,0,754,0,754,0
503923,Lactobacillus sp. N3-6,species,6,0,6,0,6,0,6,0
110845,Jeotgalicoccus pinnipedialis,species,2,0,2,0,2,0,2,0
57039,Malonomonas,genus,1,0,1,0,1,0,1,0
1213392,Serinicoccus sp. S24,species,3,0,3,0,3,0,3,0
980449,Rivularia sp. VP4-08,species,1,0,1,0,1,0,1,0
189681,environmental samples,no rank,44,0,44,0,44,0,44,0
1168339,Sphingomonas sp. PETBA05,species,2,0,2,0,2,0,2,0
43676,Promicromonospora,genus,7,0,7,0,7,0,7,0
224462,Nannocystineae,suborder,2,0,2,0,2,0,2,0
370804,uncultured Prevotellaceae bacterium,species,3,1,3,1,3,1,3,1
501928,environmental samples,no rank,1,0,1,0,1,0,1,0
163588,Actinomyces sp. oral clone DR002,species,1,0,1,0,1,0,1,0
643957,Pseudomonas sp. MS-1,species,2,0,2,0,2,0,2,0
370803,uncultured Staphylococcaceae bacterium,species,17,0,17,0,17,0,17,0
680630,Bacillus sp. XJSL3-6,species,8,0,8,0,8,0,8,0
1217410,Pseudomonas sp. SJTE-2,species,30,0,30,0,30,0,30,0
1130992,Limnothrix planktonica,species,1,0,1,0,1,0,1,0
433,Acetobacteraceae,family,533,217,533,217,533,217,533,217
365532,Belnapia,genus,1,0,1,0,1,0,1,0
355466,Pseudomonas sp. ADC3,species,2,0,2,0,2,0,2,0
1137616,Mesorhizobium sp. XHJ13(2012),species,2,0,2,0,2,0,2,0
176090,Streptococcus sinensis,species,1,0,1,0,1,0,1,0
1130749,Pseudomonas sp. CRF3-Ps-2,species,1,0,1,0,1,0,1,0
1433988,Aquipuribacter,genus,6,0,6,0,6,0,6,0
1145013,Pseudomonas sp. NTUIOB TPZ,species,1,0,1,0,1,0,1,0
70775,Pseudomonas plecoglossicida,species,12,0,12,0,12,0,12,0
304587,uncultured Magnetococcus sp.,species,3,0,3,0,3,0,3,0
452435,uncultured Anaerolineae bacterium,species,1,0,1,0,1,0,1,0
85018,Dermatophilaceae,family,1,0,1,0,1,0,1,0
316,Pseudomonas stutzeri,species,23,0,23,0,23,0,23,0
51233,environmental samples,no rank,5,0,5,0,5,0,5,0
185243,Propionicimonas paludicola,species,4,0,4,0,4,0,4,0
1122264,alpha proteobacterium PI-31,species,2,0,2,0,2,0,2,0
170615,environmental samples,no rank,2,0,2,0,2,0,2,0
157279,environmental samples,no rank,3,0,3,0,3,0,3,0
43767,Rhodococcus equi,species,0,1,0,1,0,1,0,1
672100,Acidithiobacillus sp. nju-T1,species,4,0,4,0,4,0,4,0
52972,Polaromonas,genus,16,0,16,0,16,0,16,0
75,Caulobacter,genus,22,3,22,3,22,3,22,3
753728,Pseudomonas sp. W237,species,1,0,1,0,1,0,1,0
1138782,Frankia sp. HsIi9,species,8,0,8,0,8,0,8,0
1147823,cyanobacterium enrichment culture clone 1_RT_1.4.3_A12-T7,species,1,0,1,0,1,0,1,0
980869,Pleurocapsa cf. concharum 1d-08,no rank,7,0,7,0,7,0,7,0
519061,Methylorosula polaris,species,1,0,1,0,1,0,1,0
415232,Phormidium boryanum BDU 92181,no rank,0,1,0,1,0,1,0,1
1109000,Streptomycetaceae bacterium C2,species,61,0,61,0,61,0,61,0
78,Caulobacter sp.,species,1,0,1,0,1,0,1,0
1209374,Moraxellaceae bacterium MDS 7A (F),species,2,0,2,0,2,0,2,0
1191440,Streptococcus sp. SC13,species,1,0,1,0,1,0,1,0
179112,uncultured Acidimicrobidae bacterium,species,7,0,7,0,7,0,7,0
429,Methylobacter,genus,95,0,95,0,95,0,95,0
498728,uncultured Rhizobacter sp.,species,4,0,4,0,4,0,4,0
337219,uncultured Kineococcus sp.,species,3,0,3,0,3,0,3,0
28196,Arcobacter,genus,3,1,3,1,3,1,3,1
1310,Streptococcus sobrinus,species,10,2,10,2,10,2,10,2
118964,Deinococcales,order,205,112,205,112,205,112,205,112
40118,Candidatus Magnetobacterium,genus,2,0,2,0,2,0,2,0
59753,Alcanivorax,genus,4,0,4,0,4,0,4,0
314008,uncultured Cupriavidus sp.,species,3,0,3,0,3,0,3,0
888027,Lactobacillus delbrueckii subsp. lactis DSM 20072,no rank,1,0,1,0,1,0,1,0
173973,uncultured Photobacterium sp.,species,2,0,2,0,2,0,2,0
648788,Pseudomonas sp. ST17,species,6,0,6,0,6,0,6,0
108328,Anaerobranca gottschalkii,species,2,0,2,0,2,0,2,0
67768,environmental samples,no rank,13,0,13,0,13,0,13,0
251155,Pseudomonas sp. GWS-TZ-H179,species,1,0,1,0,1,0,1,0
712545,Selenomonas sp. oral taxon C23,species,1,0,1,0,1,0,1,0
255474,Parvularculaceae,family,1,0,1,0,1,0,1,0
28067,Rubrivivax,genus,9,0,9,0,9,0,9,0
512766,Pseudomonas sp. SR13,species,1,0,1,0,1,0,1,0
349277,uncultured Rubrobacteraceae bacterium,species,3,0,3,0,3,0,3,0
481,Neisseriaceae,family,52,27,52,27,52,27,52,27
28065,Rhodoferax,genus,6,0,6,0,6,0,6,0
33981,Kineococcus,genus,16,1,16,1,16,1,16,1
1084469,Streptomyces sp. IR04-02,species,1,0,1,0,1,0,1,0
218288,uncultured Lactobacillaceae bacterium,species,8,0,8,0,8,0,8,0
1162706,uncultured Solirubrobacteraceae bacterium,species,5,0,5,0,5,0,5,0
77021,Cylindrospermopsis,genus,1,0,1,0,1,0,1,0
129633,environmental samples,no rank,32,2,32,2,32,2,32,2
168399,Bacillus sp. KPU 0013,species,1,0,1,0,1,0,1,0
335973,Arthrobacter subterraneus,species,2,0,2,0,2,0,2,0
358111,Streptococcus sp. oral clone ASCC12,species,1,0,1,0,1,0,1,0
595751,Enterococcus sp. C431,species,1,0,1,0,1,0,1,0
46680,Pseudomonas nitroreducens,species,1,0,1,0,1,0,1,0
261013,uncultured Nitrosovibrio sp.,species,2,0,2,0,2,0,2,0
339166,environmental samples,no rank,109,0,109,0,109,0,109,0
127770,uncultured CFB group bacterium kpj167rc,species,1,0,1,0,1,0,1,0
402788,Oscillatoriaceae cyanobacterium CCMEE 315,species,1,0,1,0,1,0,1,0
333969,uncultured Spartobacteria bacterium,species,1,0,1,0,1,0,1,0
712581,Selenomonas sp. oral taxon F86,species,1,0,1,0,1,0,1,0
1116511,Brevibacterium sp. X26-CRBM-E14,species,1,0,1,0,1,0,1,0
212743,Rhizobacter,genus,4,0,4,0,4,0,4,0
549003,Natribacillus halophilus,species,1,0,1,0,1,0,1,0
210934,uncultured Legionella sp.,species,1,0,1,0,1,0,1,0
459273,environmental samples,no rank,1,0,1,0,1,0,1,0
211429,uncultured Rubrobacteridae bacterium,species,20,0,20,0,20,0,20,0
503006,unclassified Pseudomonadales,no rank,2,0,2,0,2,0,2,0
541866,unclassified Pasteuriaceae,no rank,2,0,2,0,2,0,2,0
471,Acinetobacter calcoaceticus,species,3,0,3,0,3,0,3,0
321638,environmental samples,no rank,4,0,4,0,4,0,4,0
759359,Pseudomonas sp. SAR8,species,2,0,2,0,2,0,2,0
582478,uncultured Marinilactibacillus sp.,species,7,0,7,0,7,0,7,0
